86680,static,766,-10018,12446,-110,-24,3,0.04675,-0.61145,0.75964,0.4585,-5.9963,7.4496,-6.7073,-1.4634,0.1829,38.778,23.438,40.497,0.906,4.656
86700,static,888,-10048,12406,-125,-28,2,0.05420,-0.61328,0.75720,0.5315,-6.0142,7.4256,-7.6220,-1.7073,0.1220,38.933,23.598,40.532,0.906,4.658
86720,static,846,-10316,12360,-126,-27,3,0.05164,-0.62964,0.75439,0.5064,-6.1746,7.3981,-7.6829,-1.6463,0.1829,39.783,23.772,40.582,0.908,4.663
86740,static,902,-10482,12264,-113,-27,1,0.05505,-0.63977,0.74854,0.5399,-6.2740,7.3406,-6.8902,-1.6463,0.0610,40.444,23.970,40.647,0.908,4.667
86760,static,892,-10406,12360,-106,-27,2,0.05444,-0.63513,0.75439,0.5339,-6.2285,7.3981,-6.4634,-1.6463,0.1220,40.021,24.164,40.704,0.914,4.668
86780,static,914,-10276,12332,-95,-24,-1,0.05579,-0.62720,0.75269,0.5471,-6.1507,7.3813,-5.7927,-1.4634,-0.0610,39.727,24.362,40.749,0.917,4.670
86800,static,832,-10272,12438,-87,-24,1,0.05078,-0.62695,0.75916,0.4980,-6.1483,7.4448,-5.3049,-1.4634,0.0610,39.489,24.561,40.783,0.921,4.671
86820,static,810,-10210,12334,-86,-23,2,0.04944,-0.62317,0.75281,0.4848,-6.1112,7.3825,-5.2439,-1.4024,0.1220,39.557,24.758,40.801,0.923,4.673
86840,static,792,-10124,12378,-91,-25,3,0.04834,-0.61792,0.75549,0.4741,-6.0597,7.4089,-5.5488,-1.5244,0.1829,39.222,24.938,40.815,0.923,4.673
86860,static,852,-10042,12452,-104,-24,3,0.05200,-0.61292,0.76001,0.5100,-6.0106,7.4532,-6.3415,-1.4634,0.1829,38.819,25.092,40.831,0.923,4.674
86880,static,760,-9930,12414,-122,-24,0,0.04639,-0.60608,0.75769,0.4549,-5.9436,7.4304,-7.4390,-1.4634,0.0000,38.604,25.216,40.856,0.924,4.675
86900,static,782,-10298,12294,-133,-27,-1,0.04773,-0.62854,0.75037,0.4681,-6.1639,7.3586,-8.1098,-1.6463,-0.0610,39.894,25.351,40.900,0.924,4.676
86920,static,912,-10556,12270,-121,-28,0,0.05566,-0.64429,0.74890,0.5459,-6.3183,7.3442,-7.3780,-1.7073,0.0000,40.628,25.512,40.968,0.926,4.676
86940,static,894,-10456,12302,-104,-25,1,0.05457,-0.63818,0.75085,0.5351,-6.2584,7.3634,-6.3415,-1.5244,0.0610,40.288,25.683,41.038,0.930,4.678
86960,static,906,-10354,12338,-98,-27,1,0.05530,-0.63196,0.75305,0.5423,-6.1974,7.3849,-5.9756,-1.6463,0.0610,39.927,25.851,41.087,0.935,4.679
86980,static,874,-10376,12320,-94,-25,2,0.05334,-0.63330,0.75195,0.5231,-6.2106,7.3741,-5.7317,-1.5244,0.1220,40.034,26.022,41.120,0.939,4.681
87000,static,800,-10330,12286,-90,-24,1,0.04883,-0.63049,0.74988,0.4788,-6.1830,7.3538,-5.4878,-1.4634,0.0610,39.997,26.194,41.150,0.941,4.682
87020,static,828,-10246,12330,-88,-27,1,0.05054,-0.62537,0.75256,0.4956,-6.1327,7.3801,-5.3659,-1.6463,0.0610,39.663,26.358,41.172,0.941,4.683
87040,static,872,-10312,12246,-90,-26,0,0.05322,-0.62939,0.74744,0.5219,-6.1723,7.3298,-5.4878,-1.5854,0.0000,40.028,26.524,41.188,0.944,4.685
87060,static,898,-10344,12180,-89,-25,1,0.05481,-0.63135,0.74341,0.5375,-6.1914,7.2903,-5.4268,-1.5244,0.0610,40.263,26.692,41.208,0.947,4.686
87080,static,854,-10324,12234,-87,-26,1,0.05212,-0.63013,0.74670,0.5112,-6.1794,7.3227,-5.3049,-1.5854,0.0610,40.092,26.856,41.227,0.952,4.688
87100,static,830,-10412,12332,-87,-25,2,0.05066,-0.63550,0.75269,0.4968,-6.2321,7.3813,-5.3049,-1.5244,0.1220,40.111,27.017,41.243,0.953,4.689
87120,static,842,-10410,12260,-83,-25,0,0.05139,-0.63538,0.74829,0.5040,-6.2309,7.3382,-5.0610,-1.5244,0.0000,40.268,27.183,41.260,0.955,4.689
87140,static,932,-10356,12294,-81,-25,0,0.05688,-0.63208,0.75037,0.5578,-6.1986,7.3586,-4.9390,-1.5244,0.0000,40.029,27.343,41.273,0.955,4.690
87160,static,922,-10446,12276,-75,-25,1,0.05627,-0.63757,0.74927,0.5519,-6.2525,7.3478,-4.5732,-1.5244,0.0610,40.316,27.513,41.283,0.957,4.689
87180,static,948,-10410,12306,-68,-25,2,0.05786,-0.63538,0.75110,0.5674,-6.2309,7.3658,-4.1463,-1.5244,0.1220,40.145,27.685,41.291,0.961,4.690
87200,static,836,-10366,12218,-66,-26,1,0.05103,-0.63269,0.74573,0.5004,-6.2046,7.3131,-4.0244,-1.5854,0.0610,40.246,27.857,41.290,0.963,4.691
87220,static,844,-10472,12142,-61,-26,-1,0.05151,-0.63916,0.74109,0.5052,-6.2680,7.2676,-3.7195,-1.5854,-0.0610,40.708,28.041,41.281,0.964,4.691
87240,static,830,-10516,12248,-45,-24,0,0.05066,-0.64185,0.74756,0.4968,-6.2944,7.3310,-2.7439,-1.4634,0.0000,40.584,28.238,41.271,0.966,4.691
87260,static,840,-10386,12286,-32,-24,-2,0.05127,-0.63391,0.74988,0.5028,-6.2165,7.3538,-1.9512,-1.4634,-0.1220,40.144,28.438,41.246,0.967,4.690
87280,static,860,-10316,12310,-28,-23,-1,0.05249,-0.62964,0.75134,0.5148,-6.1746,7.3682,-1.7073,-1.4024,-0.0610,39.895,28.634,41.205,0.969,4.689
87300,static,862,-10344,12316,-29,-22,-1,0.05261,-0.63135,0.75171,0.5160,-6.1914,7.3717,-1.7683,-1.3415,-0.0610,39.957,28.825,41.150,0.969,4.687
87320,static,842,-10304,12302,-26,-23,-2,0.05139,-0.62891,0.75085,0.5040,-6.1675,7.3634,-1.5854,-1.4024,-0.1220,39.883,29.016,41.096,0.969,4.684
87340,static,808,-10240,12352,-24,-22,-1,0.04932,-0.62500,0.75391,0.4836,-6.1292,7.3933,-1.4634,-1.3415,-0.0610,39.599,29.199,41.038,0.969,4.681
87360,static,878,-10188,12280,-26,-22,0,0.05359,-0.62183,0.74951,0.5255,-6.0980,7.3502,-1.5854,-1.3415,0.0000,39.609,29.376,40.977,0.971,4.679
87380,static,952,-10072,12444,-37,-25,0,0.05811,-0.61475,0.75952,0.5698,-6.0286,7.4484,-2.2561,-1.5244,0.0000,38.904,29.522,40.917,0.973,4.676
87400,static,920,-10106,12344,-49,-25,0,0.05615,-0.61682,0.75342,0.5507,-6.0490,7.3885,-2.9878,-1.5244,0.0000,39.229,29.658,40.862,0.974,4.676
87420,static,828,-10318,12334,-55,-25,0,0.05054,-0.62976,0.75281,0.4956,-6.1758,7.3825,-3.3537,-1.5244,0.0000,39.851,29.796,40.822,0.974,4.675
87440,static,884,-10252,12320,-51,-25,1,0.05396,-0.62573,0.75195,0.5291,-6.1363,7.3741,-3.1098,-1.5244,0.0610,39.693,29.933,40.801,0.976,4.674
87460,static,846,-10274,12336,-47,-26,0,0.05164,-0.62708,0.75293,0.5064,-6.1495,7.3837,-2.8659,-1.5854,0.0000,39.723,30.072,40.777,0.977,4.673
87480,static,860,-10342,12322,-40,-24,0,0.05249,-0.63123,0.75208,0.5148,-6.1902,7.3753,-2.4390,-1.4634,0.0000,39.939,30.222,40.747,0.980,4.673
87500,static,834,-10512,12312,-23,-25,0,0.05090,-0.64160,0.75146,0.4992,-6.2920,7.3694,-1.4024,-1.5244,0.0000,40.426,30.398,40.713,0.980,4.673
87520,static,896,-10552,12300,6,-23,0,0.05469,-0.64404,0.75073,0.5363,-6.3159,7.3622,0.3659,-1.4024,0.0000,40.551,30.609,40.667,0.981,4.672
87540,static,868,-10390,12302,33,-21,1,0.05298,-0.63416,0.75085,0.5195,-6.2189,7.3634,2.0122,-1.2805,0.0610,40.114,30.838,40.595,0.981,4.671
87560,static,880,-10292,12380,48,-20,-1,0.05371,-0.62817,0.75562,0.5267,-6.1603,7.4101,2.9268,-1.2195,-0.0610,39.667,31.072,40.482,0.979,4.669
87580,static,886,-10174,12442,60,-21,0,0.05408,-0.62097,0.75940,0.5303,-6.0897,7.4472,3.6585,-1.2805,0.0000,39.202,31.307,40.342,0.978,4.665
87600,static,850,-10192,12404,73,-22,0,0.05188,-0.62207,0.75708,0.5088,-6.1004,7.4244,4.4512,-1.3415,0.0000,39.343,31.554,40.187,0.977,4.661
87620,static,872,-10396,12484,94,-20,0,0.05322,-0.63452,0.76196,0.5219,-6.2225,7.4723,5.7317,-1.2195,0.0000,39.717,31.830,40.018,0.974,4.658
87640,static,876,-10084,12536,115,-20,0,0.05347,-0.61548,0.76514,0.5243,-6.0358,7.5034,7.0122,-1.2195,0.0000,38.745,32.106,39.831,0.972,4.654
87660,static,828,-10162,12498,132,-20,0,0.05054,-0.62024,0.76282,0.4956,-6.0825,7.4807,8.0488,-1.2195,0.0000,39.053,32.403,39.613,0.970,4.650
87680,static,840,-9838,12746,145,-19,1,0.05127,-0.60046,0.77795,0.5028,-5.8885,7.6291,8.8415,-1.1585,0.0610,37.603,32.680,39.374,0.967,4.646
87700,static,812,-9768,12722,138,-18,1,0.04956,-0.59619,0.77649,0.4860,-5.8466,7.6148,8.4146,-1.0976,0.0610,37.461,32.940,39.112,0.962,4.642
87720,static,828,-9924,12698,141,-18,0,0.05054,-0.60571,0.77502,0.4956,-5.9400,7.6004,8.5976,-1.0976,0.0000,37.950,33.209,38.848,0.956,4.637
87740,static,820,-9800,12784,158,-16,1,0.05005,-0.59814,0.78027,0.4908,-5.8658,7.6519,9.6341,-0.9756,0.0610,37.416,33.482,38.592,0.950,4.632
87760,static,800,-9732,12842,171,-17,1,0.04883,-0.59399,0.78381,0.4788,-5.8251,7.6866,10.4268,-1.0366,0.0610,37.102,33.759,38.322,0.941,4.626
87780,static,890,-9534,12816,179,-17,1,0.05432,-0.58191,0.78223,0.5327,-5.7066,7.6710,10.9146,-1.0366,0.0610,36.580,34.029,38.032,0.934,4.621
87800,static,848,-9586,12926,183,-15,2,0.05176,-0.58508,0.78894,0.5076,-5.7377,7.7369,11.1585,-0.9146,0.1220,36.502,34.297,37.729,0.927,4.615
87820,static,784,-9634,12876,198,-15,-1,0.04785,-0.58801,0.78589,0.4693,-5.7664,7.7069,12.0732,-0.9146,-0.0610,36.754,34.583,37.420,0.918,4.609
87840,static,802,-9578,12970,221,-15,1,0.04895,-0.58459,0.79163,0.4800,-5.7329,7.7632,13.4756,-0.9146,0.0610,36.393,34.883,37.102,0.909,4.601
87860,static,842,-9426,12986,238,-14,2,0.05139,-0.57532,0.79260,0.5040,-5.6419,7.7728,14.5122,-0.8537,0.1220,35.917,35.189,36.761,0.901,4.595
87880,static,874,-9272,13180,249,-15,1,0.05334,-0.56592,0.80444,0.5231,-5.5498,7.8889,15.1829,-0.9146,0.0610,35.067,35.484,36.395,0.891,4.590
87900,static,818,-9272,13208,265,-13,-1,0.04993,-0.56592,0.80615,0.4896,-5.5498,7.9057,16.1585,-0.7927,-0.0610,35.017,35.791,36.008,0.884,4.584
87920,static,822,-9068,13266,280,-13,0,0.05017,-0.55347,0.80969,0.4920,-5.4277,7.9404,17.0732,-0.7927,0.0000,34.304,36.096,35.609,0.874,4.575
87940,static,876,-9060,13266,292,-13,1,0.05347,-0.55298,0.80969,0.5243,-5.4229,7.9404,17.8049,-0.7927,0.0610,34.273,36.408,35.191,0.863,4.567
87960,static,856,-9146,13320,317,-11,2,0.05225,-0.55823,0.81299,0.5124,-5.4743,7.9727,19.3293,-0.6707,0.1220,34.420,36.748,34.755,0.853,4.559
87980,static,788,-9386,13290,367,-11,2,0.04810,-0.57288,0.81116,0.4717,-5.6180,7.9547,22.3781,-0.6707,0.1220,35.184,37.155,34.303,0.841,4.551
88000,static,858,-9464,13280,443,-9,2,0.05237,-0.57764,0.81055,0.5136,-5.6647,7.9487,27.0122,-0.5488,0.1220,35.419,37.650,33.807,0.827,4.543
88020,static,820,-9282,13360,527,-3,3,0.05005,-0.56653,0.81543,0.4908,-5.5557,7.9966,32.1341,-0.1829,0.1829,34.740,38.221,33.238,0.810,4.535
88040,static,816,-9144,13572,614,-1,1,0.04980,-0.55811,0.82837,0.4884,-5.4731,8.1235,37.4390,-0.0610,0.0610,33.922,38.869,32.570,0.791,4.525
88060,static,772,-9000,13550,703,2,3,0.04712,-0.54932,0.82703,0.4621,-5.3870,8.1104,42.8659,0.1220,0.1829,33.550,39.603,31.798,0.769,4.512
88080,static,802,-8708,13646,803,6,-1,0.04895,-0.53149,0.83289,0.4800,-5.2122,8.1678,48.9634,0.3659,-0.0610,32.499,40.420,30.920,0.743,4.497
88100,static,720,-8312,13716,903,9,1,0.04395,-0.50732,0.83716,0.4310,-4.9752,8.2097,55.0610,0.5488,0.0610,31.181,41.315,29.925,0.713,4.477
88120,static,796,-7780,14022,984,10,-3,0.04858,-0.47485,0.85584,0.4764,-4.6567,8.3929,60.0000,0.6098,-0.1829,28.984,42.244,28.811,0.677,4.457
88140,static,624,-7448,14134,1063,9,3,0.03809,-0.45459,0.86267,0.3735,-4.4580,8.4599,64.8171,0.5488,0.1829,27.764,43.225,27.580,0.643,4.437
88160,static,932,-7168,14184,1142,8,2,0.05688,-0.43750,0.86572,0.5578,-4.2904,8.4898,69.6342,0.4878,0.1220,26.760,44.261,26.254,0.604,4.421
88180,static,670,-6676,14378,1225,18,1,0.04089,-0.40747,0.87756,0.4010,-3.9959,8.6060,74.6951,1.0976,0.0610,24.883,45.337,24.835,0.569,4.405
88200,static,778,-6286,14400,1306,18,1,0.04749,-0.38367,0.87891,0.4657,-3.7625,8.6191,79.6342,1.0976,0.0610,23.552,46.462,23.317,0.530,4.386
88220,static,728,-5300,14654,1372,21,5,0.04443,-0.32349,0.89441,0.4357,-3.1723,8.7712,83.6585,1.2805,0.3049,19.861,47.570,21.699,0.478,4.366
88240,static,652,-4866,14686,1390,17,34,0.03979,-0.29700,0.89636,0.3903,-2.9125,8.7903,84.7561,1.0366,2.0732,18.315,48.646,19.977,0.431,4.349
88260,static,1156,-4940,15342,1353,23,1,0.07056,-0.30151,0.93640,0.6919,-2.9568,9.1830,82.5000,1.4024,0.0610,17.801,49.646,18.247,0.367,4.350
88280,static,-26,-4452,14826,1444,21,6,-0.00159,-0.27173,0.90491,-0.0156,-2.6647,8.8741,88.0488,1.2805,0.3659,16.714,50.713,16.553,0.307,4.326
88300,static,1134,-4560,14800,1596,28,-3,0.06921,-0.27832,0.90332,0.6788,-2.7294,8.8585,97.3171,1.7073,-0.1829,17.077,51.948,14.795,0.239,4.309
88320,static,412,-3098,15232,1698,26,1,0.02515,-0.18909,0.92969,0.2466,-1.8543,9.1171,103.5366,1.5854,0.0610,11.492,53.168,12.860,0.192,4.294
88340,static,1166,-2122,15058,1738,41,-3,0.07117,-0.12952,0.91907,0.6979,-1.2701,9.0130,105.9756,2.5000,-0.1829,7.998,54.342,10.748,0.133,4.286
88360,static,202,-2200,15252,1785,31,-3,0.01233,-0.13428,0.93091,0.1209,-1.3168,9.1291,108.8415,1.8902,-0.1829,8.207,55.552,8.571,0.072,4.274
88380,static,584,-1066,15066,1856,39,-9,0.03564,-0.06506,0.91956,0.3496,-0.6381,9.0178,113.1707,2.3780,-0.5488,4.044,56.740,6.329,-0.004,4.265
88400,static,664,-412,15192,1915,47,-7,0.04053,-0.02515,0.92725,0.3974,-0.2466,9.0932,116.7683,2.8659,-0.4268,1.552,57.925,4.010,-0.071,4.256
88420,static,432,112,15048,2007,48,3,0.02637,0.00684,0.91846,0.2586,0.0670,9.0070,122.3781,2.9268,0.1829,-0.426,59.157,1.619,-0.155,4.249
88440,static,606,1996,14748,2113,50,79,0.03699,0.12183,0.90015,0.3627,1.1947,8.8274,128.8415,3.0488,4.8171,-7.701,60.345,-0.870,-0.238,4.251
88460,static,6,2044,15722,1987,47,-32,0.00037,0.12476,0.95959,0.0036,1.2234,9.4104,121.1585,2.8659,-1.9512,-7.407,61.365,-3.522,-0.320,4.328
88480,static,-192,3584,15082,1942,34,-19,-0.01172,0.21875,0.92053,-0.1149,2.1452,9.0273,118.4146,2.0732,-1.1585,-13.366,62.191,-6.162,-0.402,4.379
88500,static,586,4716,14838,1898,39,1,0.03577,0.28784,0.90564,0.3508,2.8228,8.8813,115.7317,2.3780,0.0610,-17.619,62.863,-8.694,-0.484,4.406
